station_id,lat,lon,alt,x,y
B1552,41.228333,115.38389,1710.0,-93541.27319467273,136915.22406016535
B1555,39.50861,114.55639,1455.4,-167047.58799956564,-52704.91232768544
B1556,39.12611,115.26111,129.0,-107073.99107024043,-96225.4488767659
B1561,38.731945,115.92694,9.0,-49810.57238966761,-140548.69078055242
B1562,38.555,115.87334,10.5,-54607.50492142015,-160152.89081804128
B1563,38.726665,115.819725,8.5,-59134.04289595578,-141069.06619104662
B1564,38.683056,115.71389,11.6,-68376.39205407986,-145832.52229550006
B1581,38.635277,115.214165,36.4,-111916.88736175177,-150628.82838902881
B1582,38.727222,115.05028,55.0,-126013.99763125338,-140207.97036158893
B1584,38.655556,115.14083,33.0,-118265.03876739334,-148283.95664832156
B1601,38.952778,114.605,301.2,-164181.7327364078,-114457.80510255945
B1603,38.863056,114.773056,196.0,-149816.28679285292,-124707.97237238243
B1607,38.935276,114.69666,248.0,-156280.77055328139,-116564.31715728561
B1608,38.790833,114.91333,189.0,-137791.22668122067,-132947.40019360272
B1613,41.225555,114.24389,1486.0,-189077.32179267542,138414.52743724312
B1614,40.389168,115.49611,514.0,-85185.73148279102,43666.468135185125
B1618,38.279167,116.80389,9.0,26585.69770321208,-190911.36899547666
B1619,39.503887,116.48,23.3,-1719.195309279679,-55050.46881373504
B1621,38.678333,115.56111,14.5,-81670.37224449923,-146227.99991195032
B1622,38.555557,115.28694,30.0,-105703.49631074053,-159563.6524745611
B1623,38.755554,115.355,29.9,-99488.08194372263,-137449.8222333863
B1624,38.693333,115.276665,28.9,-106388.90874561646,-144263.42639243547
B1625,38.591667,115.3725,25.1,-98197.69289505927,-155654.58914878854
B1626,38.83889,115.59556,11.0,-78492.98862767708,-128442.93948054398
B1641,38.892776,115.05861,105.0,-124992.8689714646,-121850.8181140081
B1642,38.971943,115.118614,160.0,-119653.76845997607,-113149.41357467978
B1643,39.088333,114.889725,452.4,-139244.4645193726,-99903.5555136182
B1644,38.93611,115.055,81.0,-125227.9237434837,-117037.75493070458
B1645,38.891388,115.2125,40.0,-111651.21465975969,-122209.14218122819
B1651,39.960835,118.705,50.0,188267.51558106006,-2016.7976676261292
B1655,38.13222,114.3175,154.0,-191315.81677340475,-204923.17915428084
B1656,38.195,114.218056,232.0,-199852.71737627176,-197739.22164905508
B1657,38.383057,115.25861,37.0,-108438.61241838672,-178671.45603493488
B1658,38.3,115.321945,33.0,-103028.31550779357,-187963.58944949336
B1659,38.496944,115.32222,27.0,-102715.41541877003,-166108.9517067546
B1661,38.88639,113.88944,644.2,-226377.9137366318,-120254.37526981796
B1664,39.043056,114.01583,506.4,-214936.22791787895,-103189.85196725388
B1665,38.924168,114.26722,308.7,-193520.6736843404,-116953.80897936621
B1666,38.78417,114.201385,275.2,-199626.16734063765,-132338.83200517125
B1667,38.919445,113.84417,850.1,-230193.1099474718,-116472.0051763186
B1668,38.925278,114.31944,399.8,-188992.53516079835,-116942.74363050822
B1669,38.996944,114.04389,449.3,-212650.03154830358,-108372.01636456861
B1670,38.81861,114.47611,226.1,-175684.91713516336,-129096.67484512263
B1671,38.474167,114.895836,42.1,-139942.82157921465,-168055.87892500978
B1672,39.081944,114.03861,560.2,-212846.58452774578,-98931.00551228353
B1675,39.01139,114.41333,686.3,-180632.7450971795,-107584.71203402293
B1676,38.71611,114.38028,303.1,-184272.48136699322,-140274.44570407117
B1682,38.795277,115.83583,-4.0,-57677.37181602082,-133465.98691720894
B1683,38.990555,115.968056,11.3,-46065.50663778545,-111874.0149172848
B1684,38.89111,115.8175,10.1,-59187.700303887614,-122819.88294763822
B1685,38.830555,115.72,10.0,-67701.69614622141,-129469.88688648473
B1686,38.9775,115.84361,5.0,-56852.82625975848,-113250.77833517225
B1687,38.876945,115.986946,10.0,-44502.2586215022,-124490.2739560051
B1690,38.34083,115.136665,47.0,-119161.71857013115,-183201.6465869476
B1696,38.490276,115.069725,39.0,-124745.91830231289,-166526.63778126988
B1697,38.475277,114.858055,41.0,-143236.0931743703,-167872.68840189837
B1698,38.425278,114.91944,27.0,-137980.11302738296,-173517.43737762442
B1699,38.434444,115.08945,29.0,-123123.75263160508,-172749.40024641954
B1700,38.380833,115.117775,28.0,-120743.80405430766,-178737.15943281437
B1703,38.780277,115.253334,48.5,-108282.82462315302,-134588.05701794708
B1704,38.9525,115.40361,23.5,-94995.7540229631,-115649.93623724281
B1706,38.998055,115.34556,32.4,-99959.68989387933,-110531.8069354627
B1707,39.031113,115.281944,52.5,-105417.54897517507,-106790.5478231161
B1710,39.13361,116.05278,21.0,-38648.9500084526,-96040.51216568927
B1711,39.0975,115.251945,182.0,-107910.50454552054,-99388.75857154164
B1712,38.643055,114.94278,56.0,-135520.49917651017,-149389.03945058648
B1714,38.3275,115.08639,40.0,-123579.08717098864,-184612.39185631243
B1716,38.15,116.53,10.5,2629.369206685597,-205292.1124464119
B1717,38.07,116.17,11.5,-28955.875347337893,-214118.25784658833
B1718,38.056946,117.164444,8.2,58312.08554613733,-215403.39637315655
B1719,38.891945,115.29417,45.0,-104568.45264480932,-122246.41420275552
B1720,38.86639,115.344444,24.0,-100245.75709804252,-125139.70340677348
B1721,39.08278,116.21,12.0,-25080.343202664375,-101736.97140147066
B1722,39.13889,116.12972,14.0,-31997.369130318228,-95485.12719209664
B1723,38.99,116.27333,8.0,-19629.514498110835,-112048.11956209144
B1725,38.198612,116.134445,13.0,-32017.08141159855,-199831.50905686407
B1726,38.15,117.48333,6.4,86182.84021539017,-204817.0785706196
B1727,39.77,118.876945,49.8,203509.92138636913,-22807.8808960921
B1728,39.789722,118.812225,36.9,197913.19386669804,-20765.970027858093
B1731,38.04889,114.50861,93.4,-174772.87961070205,-214562.16762440142
B1732,40.667778,118.60889,370.4,178206.66021019412,76216.02120625286
B1733,39.983334,118.399445,194.9,162129.64967884455,-121.51145660005756
B1737,38.61639,116.17639,10.0,-28174.98927683432,-153481.02827329308
B1738,38.448055,117.36139,4.5,75176.17383121431,-171849.96664274516
B1739,39.5075,115.97417,36.0,-45197.59610095832,-54516.41401261405
B1740,39.497223,116.076385,27.0,-36417.22412958978,-55703.55944650942
B1741,39.032776,115.486664,24.0,-87698.64907183567,-106827.83909230493
B1742,39.049168,115.53472,23.5,-83520.13233057379,-105055.18298232458
B1743,38.934723,115.708336,10.0,-68611.3874705584,-117902.18804235989
B1744,39.07528,115.36139,85.0,-98479.60871487748,-101980.89219016633
B1745,39.098057,115.663055,16.0,-72365.4465654083,-99742.77165079863
B1746,39.006668,115.52944,18.0,-84028.32208176248,-109765.94559070324
B1749,39.519444,115.916115,35.0,-50178.94908898444,-53160.04271794496
B1750,39.57139,115.93611,45.0,-48424.13505560916,-47407.18321196017
B1751,39.429443,115.95,39.0,-47328.551107466745,-63165.069472992145
B1752,39.234165,114.67028,1301.0,-157885.69406171507,-83358.72979227331
B1753,39.38972,114.59889,960.0,-163676.80053450982,-65972.97536215605
B1754,39.31222,114.5625,1057.0,-166996.26961551994,-74503.03206374057
B1755,39.479443,114.73055,1103.0,-152145.3653796638,-56252.53444265715
B1757,39.423054,115.745834,47.0,-64903.06229951597,-63745.42776148555
B1758,39.41,115.663055,45.0,-72040.37631860976,-65130.26659030524
B1759,39.306946,115.17861,166.0,-113906.22477295857,-76059.15457983776
B1760,39.461113,115.16639,554.0,-114703.54862518332,-58938.691626197935
B1761,39.010277,115.80417,9.0,-60240.432638071994,-109587.86325808785
B1762,39.011944,116.02611,8.0,-41025.55180105166,-109528.98513360904
B1763,39.074722,116.00889,9.0,-42477.91621424637,-102554.88406702118
B1764,39.453056,115.236946,507.0,-108648.1282125202,-59921.03281828409
B1765,39.22972,115.32,15.3,-101832.3643851569,-84798.64081555845
B1766,39.27889,115.069725,272.0,-123341.49652390121,-79027.00784697146
B1767,39.22278,115.0425,277.0,-125790.89172252335,-85214.24632304256
B1768,39.150833,115.12139,314.0,-119106.27072059963,-93305.08986541131
B1769,40.786667,116.388336,551.1,-9420.24128757256,87308.76806091929
B1770,40.623055,115.80805,1314.5,-58514.97440495934,69370.89980036276
B1771,40.534443,115.73278,1378.6,-64964.721150166806,59588.872549567444
B1773,40.84722,116.37417,849.5,-10605.828348097592,94031.3733504825
B1774,40.7975,116.26,829.8,-20243.71498122717,88532.51057523626
B1775,40.836388,116.173615,1006.9,-27514.350806769977,92871.970508403
B1776,40.851665,116.08,957.0,-35398.07929233506,94600.67413565904
B1777,38.086113,114.37666,93.4,-186252.82246366376,-210164.49165341625
B1779,40.683887,116.13695,609.4,-30674.159162447584,75957.76243124095
B1782,39.143612,115.846664,23.2,-56453.180589621974,-94820.69760742539
B1783,39.24111,115.89611,20.7,-52107.429669460325,-84032.41207537976
B1784,39.28,115.64333,35.1,-73876.82457499772,-79538.54571313373
B1785,39.279446,115.79611,29.2,-60702.29397258562,-79715.37483394846
B1786,40.63,116.093056,858.2,-34410.0567762803,69993.0913479063
B1787,40.620556,116.037224,826.2,-39136.45892945207,68967.99327366258
B1788,40.86111,115.882774,861.0,-52013.02752814606,95745.737194061
B1789,40.729443,115.74416,879.2,-63817.58426466823,81222.13046336456
B1790,40.797222,115.831665,1140.0,-56373.03467353662,88685.77975301465
B1791,40.67611,115.77583,985.5,-61191.7620383839,75280.7513461038
B1792,40.592777,115.61806,1367.4,-74614.32695135976,66152.53406768633
B1793,40.61722,115.72667,1265.1,-65402.356183752665,68779.90024075018
B1794,40.869446,115.97417,913.1,-44305.81432708032,96621.59289389578
B1795,40.642776,115.57889,1209.2,-77870.7370739988,71734.91934097385
B1796,40.263332,115.88306,901.3,-52448.20238643666,29403.529518605003
B1797,40.173332,115.813614,818.4,-58428.8589504235,19459.499396204043
B1798,40.102222,115.53667,1338.9,-82088.3297213675,11787.07463126673
B1801,39.285,116.184166,20.3,-27235.03693690915,-79290.55609698681
B1802,39.18,116.04611,17.4,-39199.15216570171,-90890.07679144625
B1803,39.199444,115.984726,15.3,-44487.907911653725,-88703.72212881048
B1804,39.260555,116.03167,20.3,-40399.24416207079,-81945.14071239193
B1805,39.17861,116.1275,18.0,-32170.78457640083,-91076.90435164368
B1808,40.15,115.67194,638.5,-70512.65006603338,16972.91395782478
B1809,40.130833,115.6225,937.4,-74743.47614618226,14886.336563945359
B1810,40.26278,115.833885,834.0,-56629.12203748689,29372.368031052043
B1811,40.351387,115.85917,507.8,-54408.87252262779,39189.48305659523
B1812,40.323055,115.896385,596.8,-51270.52502089048,36023.33505066637
B1814,40.349445,115.44556,497.1,-89527.1466882681,39307.99180887269
B1816,40.183887,115.76444,1112.0,-62605.05424056374,20664.155174995947
B1817,40.29861,115.65667,517.7,-71656.85484252241,33475.97290320876
B1818,40.295555,115.75611,591.7,-63210.58286875828,33061.7154844383
B1819,40.17889,115.56333,683.8,-79727.21365952486,20270.25455849624
B1820,40.326946,115.598335,494.2,-76581.5389581392,36668.92174808928
B1822,39.412224,114.67333,918.0,-157217.59605917003,-63610.45357468893
B1825,39.448334,114.83722,1218.0,-143038.89447847678,-59880.472108023445
B1827,39.34889,114.865,774.0,-140851.8524702768,-70957.33729915242
B1828,39.14611,114.5975,498.0,-164373.48402629845,-92995.84761709016
B1829,39.21389,114.71639,1324.0,-153952.44552150267,-85688.71038809723
B1832,39.42611,114.99555,650.0,-129461.71355423522,-62588.169442310544
B1833,39.35,114.66805,853.0,-157813.8925377094,-70504.16816238574
B1834,39.467224,114.9525,721.5,-133086.69239715635,-57963.333220064254
B1835,39.252777,114.44889,690.8,-176938.6151480838,-80878.09039869551
B1836,39.29111,114.868614,942.3,-140657.9085680963,-77373.36542363233
B1837,39.203335,116.715836,6.6,18633.96444668203,-88378.0138055548
B1838,39.18667,116.55,8.7,4317.736679800969,-90248.56537882474
B1839,39.377224,116.595,6.0,8181.1586636195925,-69101.0800901496
B1840,39.330833,116.455,13.0,-3877.8855458916505,-74252.10415449378
B1841,39.23,115.51,65.2,-85436.021830863,-84967.2021330663
B1842,39.531113,115.24917,450.0,-107475.12302140066,-51275.353849243234
B1843,39.47361,115.41722,206.0,-93114.04360878904,-57844.5858415075
B1844,39.37361,115.30278,115.2,-103103.85048567124,-68813.89351009786
B1845,39.203888,115.36667,71.4,-97841.48110356527,-87717.0738999081
B1846,39.25611,115.15195,172.0,-116289.51576273332,-81664.97412648267
B1847,39.25111,115.06,251.0,-124229.8774854832,-82095.63775078914
B1848,39.22889,115.443054,67.8,-91214.59393166307,-85024.0121072788
B1849,39.28639,115.55722,38.2,-81294.94483954941,-78754.56504433075
B1850,39.23111,114.94861,505.5,-133877.27162175806,-84153.27210093032
B1851,39.394444,115.51611,84.1,-84707.30712235408,-66727.07271510671
B1852,39.04972,115.71972,12.0,-67513.06649182818,-105150.6983687139
B1853,39.290833,115.14278,179.0,-117021.82865068344,-77800.46582348365
B1854,39.080276,115.12666,211.0,-118771.64736991348,-101140.45811389579
B1856,38.789444,115.04195,60.0,-126625.0387715872,-133292.3237566401
B1860,38.935833,115.766945,5.1,-63531.00921245718,-117822.47216462986
B1863,39.483334,115.65,72.8,-73086.44530246654,-56982.715362582
B1864,39.329445,115.699165,36.6,-69012.6019243837,-74097.01505721977
B1866,39.400833,115.59333,49.4,-78052.1330392672,-66088.69115192743
B1867,39.3875,115.727776,42.4,-66491.26919607916,-67677.1135399822
B1868,39.376667,115.72056,41.5,-67123.09022652596,-68873.71015004182
B1869,39.518055,115.72083,86.6,-66962.67272252572,-53185.81790108202
B1871,39.73389,115.06944,699.3,-122555.65404097628,-28545.255344532725
B1872,39.988888,115.17,1063.0,-113519.09950976935,-385.9699769072361
B1873,39.905277,115.14528,1082.9,-115769.89074320887,-9631.12132899428
B1874,39.786945,115.28667,536.0,-103866.72604050077,-22934.677791693826
B1876,39.94472,115.12361,1314.0,-117553.99559707846,-5226.438071103277
B1877,39.885834,115.21139,1419.0,-110151.94813295461,-11872.183098333879
B1878,39.895557,115.36444,925.8,-97056.05660415917,-10971.294037237505
B1880,40.0625,115.49306,1639.2,-85854.12169618564,7420.527547358862
B1881,39.530556,115.85528,43.0,-55398.088686647454,-51891.02590184302
B1882,39.551945,116.11472,27.0,-33095.42135187467,-49646.5047449614
B1883,39.452778,115.8025,48.0,-60000.71077636029,-60487.01358624652
B1884,39.391666,115.95917,32.0,-46564.90351597274,-67361.63262572882
B1885,39.431667,116.05945,25.0,-37909.03575311038,-62970.63595158497
B1886,39.571945,116.0,33.0,-42937.287822817736,-47378.34941582257
B1887,39.447777,115.77805,60.0,-62108.41166242549,-61025.16617676636
B1889,39.40278,115.83611,48.0,-57150.87742867369,-66056.82004109083
B1891,39.478054,115.97083,36.0,-45504.08283120068,-57782.04473739229
B1892,39.380554,116.054726,20.0,-38343.86722864306,-68640.14522013684
B1893,39.530834,116.17333,19.0,-28069.45350134126,-52009.121121968434
B1894,39.672222,115.375275,375.0,-96442.79895166174,-35763.21693175581
B1895,39.818054,115.525,1075.4,-83427.71038719559,-19733.392661007885
B1896,39.65111,115.29139,381.3,-103667.10504292836,-38011.48338601429
B1898,39.29,115.47972,116.0,-87972.82291402193,-78280.4147527502
B1899,39.46,115.540276,180.0,-82548.49846164306,-59475.958898031065
B1900,39.170555,115.345276,72.0,-99736.26754748971,-91391.78440726799
B1901,39.391666,115.38556,200.0,-95950.2192599158,-66902.98022597775
B1902,39.143055,115.25222,155.6,-107815.95455019252,-94334.63672837274
B1903,39.371944,114.711945,868.0,-153984.2066466227,-68146.50647548813
B1904,39.306946,114.68361,836.0,-156571.02280482766,-75307.97882970571
B1905,38.896667,115.10639,69.0,-120843.127444721,-121485.00202450613
B1906,38.84861,115.04806,65.0,-125987.49651713812,-126736.30177548411
B1913,38.84611,113.82528,1738.1,-232074.10832811493,-124557.1499476414
B1914,38.71361,114.144165,316.5,-204801.3310876014,-140036.36643572195
B1915,38.89611,114.12639,320.0,-205806.8808100159,-119750.75098873638
B1916,38.930832,114.471664,403.0,-175787.38149121677,-116638.15165307284
B1917,39.04639,114.75139,338.0,-151296.47494440427,-104331.40691631632
B1919,38.865276,114.88639,174.0,-139980.95866309394,-124645.9396061794
B1920,39.054165,114.50889,703.0,-172255.95631839632,-103028.63571660517
B1921,39.03389,115.016945,228.0,-128345.02575730385,-106134.87838677155
B1923,38.957222,115.185555,152.0,-113879.95446778585,-114870.46292934663
B1981,40.550835,117.66139,469.0,98315.97838511335,61769.09216507039
B1982,40.56222,117.759445,465.0,106598.31114077603,63145.2491435165
B1984,40.588333,117.48028,1018.0,82939.24301285826,65746.27530746744
B2001,37.703056,115.78611,19.5,-62966.08795062381,-254651.2965839768
B2002,37.696945,115.693054,18.0,-71179.6874696112,-255259.63140934723
B2004,37.743057,115.51,25.1,-87269.18228233122,-249978.21038796444
B2005,37.79889,115.68389,22.5,-71884.37555682169,-243935.8724411489
B2006,37.634167,115.67555,20.2,-72788.122798946,-262214.4573719779
B2007,37.829723,115.71639,20.5,-68991.70008711895,-240539.0522902493
B2008,37.730835,115.63111,20.7,-76606.84228367067,-251446.25598945937
B2009,37.7475,115.68083,25.2,-72206.33483119188,-249637.8684404095
B2019,41.790554,115.640274,1406.0,-71452.25513337151,199100.31929510378
B2025,37.509445,116.14167,18.9,-31691.88078563495,-276334.06951854023
B2026,37.45,115.95611,24.3,-48143.52627885223,-282850.80161990074
B2027,37.428055,116.181946,22.3,-28162.005479077146,-285383.9787233105
B2031,37.449165,115.89083,23.2,-53922.466387194414,-282906.12560080126
B2032,37.43222,116.08667,26.0,-36595.99485884123,-284886.930147522
B2036,42.392223,117.40056,1900.0,74170.50757880227,265964.9940315182
B2037,42.30361,117.35778,1696.0,70742.00282379767,256085.2666819313
B2038,42.211666,117.37055,1377.0,71894.90548647333,245881.26283465864
B2039,42.379166,117.5125,1365.0,83406.0414084733,264613.28355596855
B2040,42.301945,117.73111,1086.0,101531.80739404816,256261.13733568607
B2041,37.53417,115.748886,23.6,-66407.2430464398,-273372.8855938596
B2043,37.44528,115.85667,20.0,-56949.30146678538,-283316.20922290813
B2044,37.4,115.72389,27.8,-68746.85454246918,-288249.83025492495
B2045,37.448055,115.79806,28.5,-62135.08669828654,-282968.95642636117
B2049,37.551945,115.88695,26.9,-54187.41332449066,-271492.94531171257
B2051,37.434444,115.64445,28.8,-75746.63080247756,-284361.27451447054
B2052,37.56111,115.79972,35.0,-61889.517996981755,-270418.65724523563
B2053,42.34778,117.98639,941.0,122498.48124297035,261673.85229139394
B2054,42.031666,116.9875,1032.0,40370.304387128825,225645.36248391483
B2057,41.04778,114.92528,1533.0,-132328.14641952605,117455.28571975065
B2058,40.999443,116.5925,585.0,7779.007272099984,110924.5515949236
B2059,41.03361,116.44778,785.0,-4389.343135420768,114714.47370528826
B2060,41.06889,116.516945,700.0,1423.5644917650536,118629.60995886446
B2062,37.62389,115.23389,26.8,-111794.95137251305,-262897.9101272217
B2063,37.596943,115.635,22.4,-76408.15665921097,-266312.8361972787
B2064,37.591946,115.335,24.9,-102914.03212420689,-266565.73233537335
B2065,37.453888,115.48,25.1,-90281.01700479211,-282049.3762013024
B2066,37.43111,115.42111,25.7,-95523.78649183598,-284516.81150335935
B2067,37.535,115.44889,23.3,-92928.24916239032,-273012.5576471271
B2068,37.59,115.48805,23.3,-89396.94498243571,-266946.89495348424
B2069,37.666668,115.333336,25.4,-102952.42505046091,-258269.1476895296
B2070,37.68611,115.41917,23.3,-95352.20232693228,-256206.4897559687
B2071,37.55,115.566666,22.1,-82498.68029738191,-271463.2534203841
B2072,41.13028,116.47111,785.0,-2424.865311791605,125444.68264373949
B2073,41.17,116.415,893.0,-7130.218878948291,129857.06439472127
B2074,41.074444,116.312225,1195.0,-15773.833800096356,119262.6254601094
B2075,41.254166,116.36833,1040.0,-11031.321011223832,139205.51122642466
B2076,40.995834,116.397224,939.0,-8643.653549054867,110524.88890620266
B2077,40.90917,116.42722,789.0,-6128.79077091618,100902.64770453906
B2078,40.994167,116.35139,988.0,-12498.684097457892,110345.28417091457
B2079,40.968613,116.80389,594.0,25567.97621342292,107541.90770495891
B2080,41.149166,116.721664,686.0,18600.005024323862,127563.97223313972
B2081,37.671112,116.26195,16.0,-21006.012211327954,-258421.64189616317
B2083,37.578335,116.19611,20.0,-26850.968521015122,-268703.7174725867
B2085,37.6975,116.37805,18.5,-10757.114802490625,-255512.92062162719
B2087,37.582222,116.08139,21.8,-36985.2525369416,-268231.100751685
B2088,37.4975,116.259445,22.0,-21279.084636562413,-277695.24944154616
B2089,37.604443,116.28555,19.0,-18941.31507295239,-265828.2304584378
B2090,37.65389,116.10083,15.9,-35232.053699911434,-260282.68442173168
B2092,37.78,116.35555,16.5,-12726.976134765519,-246351.6329971673
B2093,37.792778,116.42389,15.0,-6704.572321530422,-244940.63142678153
B2094,37.773613,116.26722,16.9,-20511.256131216847,-247044.1672199525
B2095,37.700554,116.1475,16.5,-31092.338886541176,-255119.75710428497
B2096,37.65139,116.224724,18.0,-24297.662706752773,-260601.60000076503
B2098,37.572777,115.98917,23.0,-45139.05215554114,-269237.17544342286
B2101,37.843887,116.03306,19.4,-41103.09566720444,-239162.42211034763
B2102,37.684444,115.848335,20.8,-57492.9676297171,-256759.45789121685
B2103,37.698055,115.92889,19.8,-50376.44568623971,-255297.25030808907
B2104,37.805,116.01639,18.9,-42593.908140711486,-243471.19894951067
B2105,37.920834,116.05639,17.0,-39006.93820882784,-230631.72257798543
B2106,37.897778,115.88583,18.8,-54021.831309840345,-233101.89419991316
B2107,37.916943,115.97806,17.8,-45897.006688110734,-231026.3060527253
B2108,37.76389,115.889725,20.0,-53781.01104716432,-247966.14482157578
B2110,37.866665,115.816666,19.8,-60131.80145705644,-236511.1216690574
B2111,41.172222,116.790276,568.0,24348.938537536764,130139.988989167
B2112,41.185555,116.73,594.0,19289.058320766555,131605.36319792844
B2113,41.08972,116.62945,812.0,10871.846901788358,120949.65504843935
B2114,41.134445,116.645836,850.0,12239.89779235627,125916.66287638716
B2115,41.156944,116.525276,822.0,2120.686810410021,128404.58927033709
B2116,41.13972,116.583885,724.0,7039.85126268866,126495.54255287061
B2117,41.189167,116.68972,633.0,15910.109162269762,131998.38855929417
B2118,41.21389,116.534164,821.0,2863.97717626673,134726.61302179404
B2119,40.734444,117.33972,343.0,70894.36691028546,81840.5670889747
B2120,40.774723,117.19972,275.0,59039.86523640041,86208.95422106276
B2122,37.921112,116.41805,14.2,-7205.921302392312,-230694.63552197965
B2123,37.943054,116.27194,13.1,-20047.224820934658,-228236.73983995937
B2124,37.976944,116.35778,12.4,-12495.611349245184,-224490.68407797505
B2126,37.891945,116.50694,15.3,610.4913037237241,-233935.4937254424
B2127,37.96611,116.41,13.7,-7908.719075938061,-225699.211939402
B2128,37.938057,116.195,15.7,-26812.379341511885,-228771.17318654078
B2129,37.866665,116.26667,18.0,-20532.67463758672,-236714.78090960745
B2130,37.8775,116.09917,18.0,-35266.924239451066,-235459.63344969615
B2131,37.83917,116.16055,16.7,-29882.655583514457,-239736.80018302758
B2132,40.801666,117.123055,306.0,52550.351962831104,89151.34906395111
B2133,40.78389,117.3575,415.0,72342.61298603161,87342.68568292595
B2134,40.86889,117.57111,595.0,90249.55518751968,96971.52947065054
B2135,40.82111,117.26667,394.0,64644.44048422299,91403.87694039078
B2136,40.8525,117.68806,516.0,100127.22179151957,95277.36587440528
B2137,40.807777,117.07806,299.0,48750.99262583802,89804.04137303816
B2138,40.911945,117.05666,365.0,46874.015347287896,101354.56159247785
B2139,40.760834,116.940834,401.0,37203.84861757335,84527.62675624657
B2140,40.76889,117.06528,422.0,47700.57676713333,85481.04218499652
B2141,37.855,115.69806,20.4,-70580.24426993223,-237718.95074461744
B2142,37.828056,115.39139,26.0,-97606.85204328035,-240420.30746277052
B2143,38.055832,115.69444,19.0,-70697.3375745381,-215424.89782346008
B2145,37.843887,115.50889,25.0,-87242.54889145549,-238784.97243676588
B2146,37.97778,115.66722,20.0,-73167.09932918011,-224065.9964145947
B2147,38.029724,115.4825,28.0,-89329.91938991331,-218132.30362705473
B2148,38.00778,115.66194,20.3,-73599.6667193314,-220731.8902406043
B2149,37.793888,115.37195,28.0,-99366.35212187955,-244191.38176767094
B2150,37.80528,115.47444,24.7,-90324.1986230516,-243035.96195484113
B2151,37.8925,115.53667,22.5,-84738.97891725683,-233415.9098318182
B2152,38.003056,115.72305,19.0,-68237.60890522196,-221304.84520740842
B2153,38.075,115.77,18.5,-64048.790246917204,-213354.5779450447
B2154,37.546665,115.02278,29.0,-130576.05900709999,-271183.2796330075
B2156,38.1075,115.48194,23.7,-89280.46714145609,-209499.6919108654
B2157,38.054443,115.545,21.0,-83813.63953083105,-215449.51284297297
B2158,37.979443,115.545,26.1,-83902.84611221582,-223773.71079096405
B2159,37.893612,115.515,25.2,-86643.73168954467,-233271.6464569169
B2160,37.88861,115.66556,20.0,-73405.61608660061,-233962.04645282042
B2161,37.99389,115.858055,16.8,-56388.00676565616,-222416.6054119631
B2162,38.095,115.98889,17.9,-44831.328791459346,-211268.4941663233
B2163,37.99222,115.94055,17.1,-49142.96862150794,-222650.80999317905
B2165,38.06,115.82806,17.5,-58967.37171671057,-215059.49865280403
B2166,37.995,115.88611,16.7,-53922.86605227384,-222310.76541761617
B2167,38.031666,115.55194,16.5,-83231.48183664893,-217983.99357283572
B2168,40.906944,116.96222,408.0,38924.574780917246,100754.00613638129
B2169,40.896667,116.92333,378.0,35655.00578606449,99597.02016713432
B2170,40.729168,116.98028,410.0,40551.77391367295,81030.2495862995
B2171,40.768055,117.186386,370.0,57920.51271908685,85460.13267165364
B2172,40.83361,117.22444,346.0,61072.47396802628,92761.47295306645
B2173,40.85889,116.812775,536.0,26358.26283884091,95365.46020731652
B2174,40.921112,116.85778,429.0,30123.190537799197,102286.15956031941
B2175,40.79861,117.33806,473.0,70687.25072775177,88960.82576971148
B2176,40.765278,117.32972,471.0,70018.26716747788,85254.80573504008
B2177,40.581944,117.65722,499.0,97918.16087726633,65216.79091588055
B2178,40.301945,117.31861,292.0,69553.08308071978,33826.471839842336
B2179,40.279446,117.724724,210.0,104091.00150780579,31725.47341593493
B2180,40.239723,117.666115,154.0,99167.7121051723,27250.84037190316
B2181,38.299168,115.745834,18.2,-65958.47280327951,-188457.81546493768
B2182,38.17389,115.83,16.0,-58702.09252805028,-202420.3580614685
B2183,38.128887,115.586945,24.1,-80047.89963744483,-207225.82229900654
B2184,38.335835,115.80111,18.7,-61092.28856134854,-184427.94029063478
B2185,38.201946,115.708885,18.0,-69285.6914688933,-199219.61022073013
B2186,38.128887,115.68389,20.5,-71548.9441379723,-207308.27789265255
B2187,38.226944,115.674164,17.0,-72300.75456156186,-196417.69020920745
B2188,38.215,115.812225,16.0,-60224.20706228828,-197845.92154266004
B2189,38.33861,115.806114,18.8,-60652.48330705126,-184123.3920082255
B2190,38.194443,115.62278,18.5,-76834.7151505352,-199981.72406573914
B2191,40.248055,117.38861,445.0,75560.06413311105,27903.36291324992
B2192,40.302776,117.340836,232.0,71440.58664786935,33936.26954438846
B2193,40.29889,117.39361,334.0,75928.64233816585,33548.67781416371
B2194,40.414165,117.235,470.0,62346.63045217703,46217.8754299328
B2195,40.559444,117.424446,1045.0,78248.68914419279,62489.75755896787
B2196,40.482777,117.27861,360.0,65979.24653348744,53863.499385391646
B2197,40.49222,117.22833,280.0,61710.063370399796,54875.42975822727
B2198,40.616943,117.42667,677.0,78370.57539192392,68872.8494283785
B2199,40.54361,117.35111,551.0,72058.22561410909,60670.69824400646
B2200,40.543888,117.26667,324.0,64909.13313315724,60636.66130335456
B2202,38.209167,115.58583,20.2,-80054.2498743349,-198315.10206892955
B2203,38.31778,115.626114,17.0,-76408.47577387719,-186296.65304984088
B2204,38.2625,115.36083,16.3,-99680.96528367206,-192169.37464852532
B2205,38.304165,115.47667,25.1,-89491.97350972712,-187668.50316747854
